,tenure,Churn,Contract,InternetService,SeniorCitizen,PaymentMethod,MonthlyCharges,ChurnEncode,SeniorCitizenEncode
1333,50,False,One year,DSL,False,Mailed check,35.400001525878906,No,No
1334,1,True,Month-to-month,DSL,True,Electronic check,25.200000762939453,Yes,Yes
1335,2,True,Month-to-month,DSL,False,Mailed check,45.0,Yes,No
1336,15,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),75.3499984741211,No,No
1337,31,False,Two year,No,False,Bank transfer (automatic),20.399999618530277,No,No
1338,1,True,Month-to-month,No,False,Mailed check,20.149999618530277,Yes,No
1339,66,True,Month-to-month,Fiber optic,False,Credit card (automatic),105.0,Yes,No
1340,0,False,Two year,DSL,False,Credit card (automatic),56.04999923706055,No,No
1341,3,True,Month-to-month,DSL,False,Credit card (automatic),54.70000076293945,Yes,No
1342,8,False,Two year,No,False,Mailed check,20.0,No,No
1343,64,False,One year,DSL,False,Credit card (automatic),73.05000305175781,No,No
1344,28,False,Month-to-month,No,False,Mailed check,20.5,No,No
1345,57,False,One year,Fiber optic,False,Credit card (automatic),100.75,No,No
1346,14,True,Month-to-month,Fiber optic,False,Electronic check,87.25,Yes,No
1347,19,False,Two year,No,False,Mailed check,19.950000762939453,No,No
1348,10,True,Month-to-month,Fiber optic,False,Electronic check,79.94999694824219,Yes,No
1349,51,False,Month-to-month,DSL,False,Electronic check,49.650001525878906,No,No
1350,67,False,Two year,DSL,False,Mailed check,65.6500015258789,No,No
1351,11,False,Month-to-month,No,False,Electronic check,20.450000762939453,No,No
1352,72,False,Two year,DSL,False,Bank transfer (automatic),60.95000076293945,No,No
1353,66,False,One year,No,False,Electronic check,20.350000381469727,No,No
1354,18,True,Month-to-month,Fiber optic,False,Electronic check,88.3499984741211,Yes,No
1355,9,False,Month-to-month,No,False,Electronic check,19.5,No,No
1356,9,False,Month-to-month,Fiber optic,False,Credit card (automatic),75.19999694824219,No,No
1357,48,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),111.4499969482422,No,No
1358,10,False,Month-to-month,Fiber optic,False,Mailed check,70.1500015258789,No,No
1359,9,True,Month-to-month,Fiber optic,False,Electronic check,94.75,Yes,No
1360,13,True,Month-to-month,Fiber optic,True,Electronic check,95.0500030517578,Yes,Yes
1361,4,True,Month-to-month,Fiber optic,False,Electronic check,78.44999694824219,Yes,No
1362,4,True,Month-to-month,Fiber optic,False,Electronic check,70.19999694824219,Yes,No
1363,72,False,Two year,DSL,False,Bank transfer (automatic),92.0,No,No
1364,51,False,Two year,DSL,False,Credit card (automatic),85.5,No,No
1365,59,True,Month-to-month,DSL,False,Bank transfer (automatic),41.04999923706055,Yes,No
1366,10,True,Month-to-month,Fiber optic,False,Electronic check,85.5999984741211,Yes,No
1367,61,False,Month-to-month,Fiber optic,True,Electronic check,82.1500015258789,No,Yes
1368,54,False,One year,Fiber optic,False,Electronic check,84.4000015258789,No,No
1369,33,False,Month-to-month,DSL,False,Mailed check,60.900001525878906,No,No
1370,27,False,Two year,No,False,Bank transfer (automatic),20.25,No,No
1371,1,True,Month-to-month,Fiber optic,True,Electronic check,79.19999694824219,Yes,Yes
1372,23,False,Month-to-month,Fiber optic,False,Mailed check,95.3000030517578,No,No
1373,1,False,Month-to-month,No,False,Mailed check,19.850000381469727,No,No
1374,45,False,Two year,DSL,False,Mailed check,84.3499984741211,No,No
1375,39,False,Two year,No,False,Bank transfer (automatic),19.850000381469727,No,No
1376,5,True,One year,DSL,False,Mailed check,70.0,Yes,No
1377,72,False,Two year,DSL,False,Bank transfer (automatic),82.30000305175781,No,No
1378,58,False,Month-to-month,DSL,False,Bank transfer (automatic),66.80000305175781,No,No
1379,70,False,Two year,DSL,False,Bank transfer (automatic),44.59999847412109,No,No
1380,61,False,One year,Fiber optic,False,Bank transfer (automatic),98.4499969482422,No,No
1381,2,False,Month-to-month,Fiber optic,False,Mailed check,70.69999694824219,No,No
1382,46,False,One year,No,False,Mailed check,24.950000762939453,No,No
1383,1,True,Month-to-month,DSL,False,Bank transfer (automatic),49.95000076293945,Yes,No
1384,22,True,Month-to-month,Fiber optic,False,Electronic check,69.25,Yes,No
1385,48,False,Two year,Fiber optic,False,Credit card (automatic),102.5,No,No
1386,64,False,Two year,DSL,False,Credit card (automatic),86.55000305175781,No,No
1387,72,False,Two year,No,False,Bank transfer (automatic),24.299999237060547,No,No
1388,12,False,Month-to-month,DSL,False,Credit card (automatic),58.34999847412109,No,No
1389,34,True,Month-to-month,Fiber optic,True,Electronic check,94.25,Yes,Yes
1390,72,False,Two year,DSL,False,Credit card (automatic),68.75,No,No
1391,29,False,Month-to-month,Fiber optic,False,Electronic check,85.80000305175781,No,No
1392,33,False,One year,No,False,Credit card (automatic),20.100000381469727,No,No
1393,1,False,Month-to-month,No,False,Mailed check,20.350000381469727,No,No
1394,62,False,One year,Fiber optic,False,Electronic check,110.8000030517578,No,No
1395,41,True,One year,DSL,False,Electronic check,73.0,Yes,No
1396,64,True,One year,Fiber optic,False,Credit card (automatic),100.0500030517578,Yes,No
1397,4,False,Month-to-month,Fiber optic,False,Credit card (automatic),82.8499984741211,No,No
1398,24,False,Month-to-month,Fiber optic,False,Electronic check,84.3499984741211,No,No
1399,14,False,One year,No,False,Mailed check,19.549999237060547,No,No
1400,3,False,Month-to-month,No,False,Mailed check,19.950000762939453,No,No
1401,4,True,Month-to-month,Fiber optic,True,Credit card (automatic),99.8000030517578,Yes,Yes
1402,18,True,Month-to-month,DSL,False,Electronic check,35.0,Yes,No
1403,8,False,Month-to-month,DSL,False,Electronic check,66.25,No,No
1404,35,False,Two year,No,False,Bank transfer (automatic),23.299999237060547,No,No
1405,1,True,Month-to-month,Fiber optic,False,Electronic check,76.0,Yes,No
1406,66,False,Two year,No,False,Credit card (automatic),25.299999237060547,No,No
1407,8,False,Two year,DSL,False,Mailed check,44.54999923706055,No,No
1408,71,False,One year,Fiber optic,False,Credit card (automatic),104.0999984741211,No,No
1409,43,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),92.5500030517578,No,No
1410,2,True,Month-to-month,Fiber optic,True,Electronic check,93.8499984741211,Yes,Yes
1411,29,False,Month-to-month,Fiber optic,True,Bank transfer (automatic),101.4499969482422,No,Yes
1412,15,True,Month-to-month,Fiber optic,False,Electronic check,84.30000305175781,Yes,No
1413,65,False,Two year,Fiber optic,False,Credit card (automatic),94.5500030517578,No,No
1414,35,False,Month-to-month,Fiber optic,False,Electronic check,95.5,No,No
1415,64,False,One year,Fiber optic,False,Credit card (automatic),100.3000030517578,No,No
1416,58,False,Two year,DSL,False,Credit card (automatic),55.5,No,No
1417,18,False,Month-to-month,DSL,True,Credit card (automatic),49.84999847412109,No,Yes
1418,67,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),89.55000305175781,No,No
1419,63,False,Two year,No,False,Mailed check,19.149999618530277,No,No
1420,60,False,Month-to-month,Fiber optic,False,Electronic check,99.8000030517578,No,No
1421,9,True,Month-to-month,Fiber optic,True,Credit card (automatic),84.4000015258789,Yes,Yes
1422,70,False,Two year,Fiber optic,False,Credit card (automatic),113.0500030517578,No,No
1423,15,True,Month-to-month,Fiber optic,False,Electronic check,101.0999984741211,Yes,No
1424,48,False,One year,No,False,Mailed check,19.950000762939453,No,No
1425,12,False,Month-to-month,DSL,False,Electronic check,74.1500015258789,No,No
1426,71,False,One year,Fiber optic,True,Electronic check,92.0,No,Yes
1427,44,False,Month-to-month,Fiber optic,True,Electronic check,73.8499984741211,No,Yes
1428,1,True,Month-to-month,DSL,False,Electronic check,50.45000076293945,Yes,No
1429,45,False,Two year,No,False,Mailed check,24.450000762939453,No,No
1430,23,False,One year,No,False,Credit card (automatic),24.799999237060547,No,No
1431,43,False,One year,DSL,False,Bank transfer (automatic),64.8499984741211,No,No
1432,35,False,Month-to-month,No,False,Bank transfer (automatic),20.75,No,No
1433,9,False,Month-to-month,DSL,False,Mailed check,68.94999694824219,No,No
1434,12,True,Month-to-month,Fiber optic,False,Mailed check,99.9499969482422,Yes,No
1435,65,False,Month-to-month,Fiber optic,True,Credit card (automatic),109.4000015258789,No,Yes
1436,2,True,Month-to-month,Fiber optic,False,Electronic check,91.4000015258789,Yes,No
1437,27,False,Month-to-month,DSL,False,Mailed check,49.0,No,No
1438,40,False,One year,DSL,False,Mailed check,50.25,No,No
1439,5,True,Month-to-month,Fiber optic,True,Credit card (automatic),75.55000305175781,Yes,Yes
1440,8,False,One year,No,False,Credit card (automatic),19.899999618530277,No,No
1441,58,False,One year,Fiber optic,True,Bank transfer (automatic),97.8000030517578,No,Yes
1442,52,False,One year,Fiber optic,False,Electronic check,100.3000030517578,No,No
1443,3,False,Month-to-month,DSL,False,Mailed check,55.79999923706055,No,No
1444,41,False,Two year,Fiber optic,False,Electronic check,111.1500015258789,No,No
1445,20,False,Month-to-month,Fiber optic,False,Mailed check,98.5500030517578,No,No
1446,1,False,Month-to-month,DSL,False,Electronic check,50.04999923706055,No,No
1447,4,True,Month-to-month,Fiber optic,False,Credit card (automatic),80.80000305175781,Yes,No
1448,23,False,Month-to-month,No,False,Electronic check,20.850000381469727,No,No
1449,6,False,Month-to-month,No,True,Bank transfer (automatic),19.5,No,Yes
1450,8,False,Month-to-month,No,False,Mailed check,19.350000381469727,No,No
1451,18,False,Month-to-month,DSL,False,Mailed check,69.5,No,No
1452,52,False,Month-to-month,DSL,True,Credit card (automatic),48.79999923706055,No,Yes
1453,31,False,Month-to-month,Fiber optic,False,Electronic check,94.5,No,No
1454,29,False,Month-to-month,No,False,Mailed check,20.649999618530277,No,No
1455,36,False,Two year,Fiber optic,False,Credit card (automatic),106.0500030517578,No,No
1456,16,True,Month-to-month,Fiber optic,False,Electronic check,100.0,Yes,No
1457,42,False,One year,Fiber optic,False,Electronic check,108.3000030517578,No,No
1458,1,True,Month-to-month,No,False,Electronic check,20.549999237060547,Yes,No
1459,60,False,Two year,Fiber optic,False,Electronic check,99.6500015258789,No,No
1460,5,True,Month-to-month,Fiber optic,False,Electronic check,85.30000305175781,Yes,No
1461,22,False,Month-to-month,Fiber optic,False,Credit card (automatic),95.9000015258789,No,No
1462,36,False,One year,No,False,Mailed check,20.0,No,No
1463,4,True,Month-to-month,Fiber optic,False,Electronic check,70.4000015258789,Yes,No
1464,9,False,Month-to-month,DSL,False,Mailed check,64.94999694824219,No,No
1465,1,False,Month-to-month,Fiber optic,False,Credit card (automatic),74.5999984741211,No,No
1466,12,False,Month-to-month,DSL,False,Electronic check,49.20000076293945,No,No
1467,23,False,One year,DSL,False,Mailed check,73.75,No,No
1468,62,False,One year,Fiber optic,False,Bank transfer (automatic),92.3000030517578,No,No
1469,37,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),98.8000030517578,Yes,No
1470,8,False,Month-to-month,No,False,Mailed check,19.200000762939453,No,No
1471,31,False,Month-to-month,Fiber optic,False,Credit card (automatic),88.6500015258789,No,No
1472,13,True,Month-to-month,Fiber optic,False,Credit card (automatic),74.4000015258789,Yes,No
1473,24,True,Month-to-month,Fiber optic,False,Electronic check,98.75,Yes,No
1474,45,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),95.9499969482422,No,No
1475,69,False,Two year,Fiber optic,True,Credit card (automatic),105.4000015258789,No,Yes
1476,2,False,Month-to-month,No,False,Mailed check,20.25,No,No
1477,61,True,One year,Fiber optic,False,Electronic check,106.0,Yes,No
1478,41,True,Month-to-month,Fiber optic,False,Electronic check,104.6999969482422,Yes,No
1479,44,False,One year,DSL,False,Electronic check,49.04999923706055,No,No
1480,39,False,One year,DSL,False,Mailed check,35.54999923706055,No,No
1481,72,False,Two year,DSL,False,Credit card (automatic),65.0999984741211,No,No
1482,13,False,Month-to-month,Fiber optic,True,Electronic check,96.8499984741211,No,Yes
1483,51,False,One year,DSL,False,Credit card (automatic),69.75,No,No
1484,71,False,Two year,Fiber optic,True,Electronic check,99.1999969482422,No,Yes
1485,22,True,Month-to-month,Fiber optic,True,Electronic check,96.6999969482422,Yes,Yes
1486,2,True,Month-to-month,DSL,False,Credit card (automatic),55.04999923706055,Yes,No
1487,56,False,One year,Fiber optic,False,Electronic check,106.8000030517578,No,No
1488,1,False,Month-to-month,DSL,False,Mailed check,51.25,No,No
1489,23,False,One year,DSL,False,Mailed check,57.75,No,No
1490,66,False,One year,DSL,True,Bank transfer (automatic),70.8499984741211,No,Yes
1491,1,False,Month-to-month,No,False,Mailed check,19.549999237060547,No,No
1492,19,True,Month-to-month,Fiber optic,True,Electronic check,88.19999694824219,Yes,Yes
1493,11,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),79.5,No,No
1494,8,True,One year,No,False,Mailed check,19.75,Yes,No
1495,52,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),98.1500015258789,No,No
1496,3,False,Month-to-month,No,False,Electronic check,20.25,No,No
1497,51,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),79.1500015258789,No,No
1498,15,True,Month-to-month,Fiber optic,True,Electronic check,75.6500015258789,Yes,Yes
1499,64,False,Month-to-month,Fiber optic,True,Electronic check,94.25,No,Yes
1500,37,False,Month-to-month,DSL,False,Credit card (automatic),40.20000076293945,No,No
1501,13,False,Two year,No,False,Mailed check,19.950000762939453,No,No
1502,49,False,One year,DSL,False,Electronic check,55.34999847412109,No,No
1503,45,False,One year,Fiber optic,True,Bank transfer (automatic),102.1500015258789,No,Yes
1504,18,False,Month-to-month,Fiber optic,False,Electronic check,71.0999984741211,No,No
1505,1,True,Month-to-month,Fiber optic,True,Electronic check,74.69999694824219,Yes,Yes
1506,68,False,Two year,DSL,False,Bank transfer (automatic),54.09999847412109,No,No
1507,54,False,Two year,No,False,Credit card (automatic),19.649999618530277,No,No
1508,23,False,Month-to-month,Fiber optic,True,Bank transfer (automatic),88.44999694824219,No,Yes
1509,17,True,Month-to-month,Fiber optic,False,Electronic check,76.6500015258789,Yes,No
1510,71,False,Two year,DSL,False,Credit card (automatic),80.4000015258789,No,No
1511,67,False,Two year,No,False,Bank transfer (automatic),19.25,No,No
1512,14,False,Month-to-month,Fiber optic,False,Electronic check,84.80000305175781,No,No
1513,1,True,Month-to-month,DSL,True,Mailed check,25.799999237060547,Yes,Yes
1514,63,False,Two year,No,False,Credit card (automatic),19.5,No,No
1515,41,False,One year,DSL,False,Electronic check,68.5999984741211,No,No
1516,17,False,Month-to-month,Fiber optic,False,Electronic check,92.5999984741211,No,No
1517,56,False,One year,Fiber optic,False,Electronic check,100.5500030517578,No,No
1518,5,False,Month-to-month,No,False,Credit card (automatic),20.549999237060547,No,No
1519,2,True,Month-to-month,DSL,False,Electronic check,42.59999847412109,Yes,No
1520,3,False,Month-to-month,No,False,Mailed check,19.600000381469727,No,No
1521,37,False,One year,DSL,False,Electronic check,67.44999694824219,No,No
1522,29,True,Month-to-month,DSL,False,Bank transfer (automatic),68.8499984741211,Yes,No
1523,8,False,Month-to-month,DSL,False,Mailed check,43.54999923706055,No,No
1524,63,False,Month-to-month,Fiber optic,False,Credit card (automatic),109.8499984741211,No,No
1525,7,False,Month-to-month,No,False,Mailed check,20.649999618530277,No,No
1526,3,False,Month-to-month,Fiber optic,False,Electronic check,95.4000015258789,No,No
1527,72,False,Two year,No,False,Bank transfer (automatic),21.0,No,No
1528,19,False,Month-to-month,DSL,False,Electronic check,56.20000076293945,No,No
1529,59,False,Two year,No,False,Bank transfer (automatic),18.399999618530277,No,No
1530,2,True,Month-to-month,Fiber optic,False,Credit card (automatic),90.0,Yes,No
1531,35,False,Month-to-month,No,False,Electronic check,25.75,No,No
1532,14,False,Month-to-month,No,False,Credit card (automatic),19.600000381469727,No,No
1533,14,True,Month-to-month,Fiber optic,False,Electronic check,75.3499984741211,Yes,No
1534,69,False,Two year,No,False,Credit card (automatic),19.799999237060547,No,No
1535,7,False,Month-to-month,DSL,True,Electronic check,64.19999694824219,No,Yes
1536,69,False,Two year,DSL,False,Bank transfer (automatic),75.75,No,No
1537,72,False,Two year,DSL,False,Electronic check,78.94999694824219,No,No
