tenure,Churn,Contract,SeniorCitizen,MonthlyCharges
9,0,Month-to-month,0,50.85
52,0,Two year,0,91.6
70,0,One year,0,98.9
1,0,Month-to-month,0,85.0
14,1,Month-to-month,1,78.95
1,0,Month-to-month,0,44.3
1,1,Month-to-month,0,20.2
52,0,One year,0,80.2
6,0,Month-to-month,0,60.9
7,0,Month-to-month,0,34.2
47,1,Month-to-month,1,85.2
26,0,One year,0,87.15
25,0,Month-to-month,0,54.3
69,0,Two year,0,19.1
72,0,Two year,0,112.75
4,0,Month-to-month,0,19.95
59,0,Two year,0,19.5
67,0,Two year,0,65.55
26,0,Month-to-month,1,78.8
27,0,One year,0,78.2
72,0,Two year,0,105.25
6,0,Month-to-month,0,89.25
62,0,Two year,0,20.65
20,0,One year,0,68.7
6,0,Month-to-month,0,78.65
51,0,Two year,0,24.75
61,0,Two year,0,19.75
62,0,Month-to-month,1,89.1
72,0,Two year,0,84.7
13,1,Month-to-month,1,98.0
5,1,Month-to-month,0,94.45
3,1,Month-to-month,1,105.0
26,1,Month-to-month,1,93.85
13,0,Month-to-month,1,59.9
38,0,Two year,0,19.95
8,1,Month-to-month,1,84.0
34,0,Month-to-month,1,108.9
18,0,Month-to-month,0,33.6
56,0,One year,0,85.85
36,0,Month-to-month,0,34.85
9,1,Month-to-month,0,48.75
1,1,Month-to-month,0,84.85
12,1,Month-to-month,0,56.65
57,0,Month-to-month,1,95.3
42,1,One year,0,73.9
33,1,Two year,0,24.5
70,0,Two year,0,84.6
68,0,Month-to-month,0,44.95
1,0,Month-to-month,0,24.7
37,0,Month-to-month,0,100.3
4,0,Month-to-month,0,25.45
1,0,Month-to-month,0,50.7
20,0,Month-to-month,0,55.0
72,0,Two year,0,68.4
31,1,Month-to-month,0,89.9
18,1,Month-to-month,1,78.55
11,0,Month-to-month,0,55.05
33,0,Two year,0,19.8
62,0,One year,1,84.45
1,0,Month-to-month,0,35.9
16,0,Month-to-month,0,80.75
22,0,One year,0,78.65
49,0,Month-to-month,0,61.75
36,0,One year,0,63.7
42,1,Month-to-month,0,99.45
4,1,Month-to-month,1,25.2
12,1,One year,0,74.05
31,0,Month-to-month,0,87.6
5,0,Month-to-month,0,89.15
66,0,Two year,0,20.0
15,1,Month-to-month,1,55.0
64,0,Two year,0,104.4
10,0,Month-to-month,0,20.05
7,1,Month-to-month,0,89.75
29,0,Month-to-month,0,34.3
57,0,Two year,0,20.65
46,0,Month-to-month,0,84.25
53,0,Two year,0,19.65
17,0,One year,0,79.85
38,0,Two year,0,20.2
15,0,One year,0,19.8
22,0,Month-to-month,0,50.35
14,1,Month-to-month,0,85.15
57,0,One year,0,74.6
11,0,Month-to-month,1,79.15
1,0,Two year,0,20.35
12,0,Two year,0,21.05
3,1,Month-to-month,1,94.6
36,0,Month-to-month,0,94.7
16,1,Month-to-month,0,94.25
65,1,One year,0,72.45
2,0,Month-to-month,0,74.95
42,1,Month-to-month,0,105.2
72,0,Two year,0,111.95
62,0,Two year,0,19.85
6,0,Month-to-month,0,89.75
48,0,Two year,0,20.05
35,0,Two year,0,108.95
52,0,One year,0,19.65
1,0,Month-to-month,0,24.9
6,1,Month-to-month,0,82.85
71,0,Two year,0,93.2
67,0,One year,0,84.8
60,0,One year,1,71.75
23,0,Month-to-month,0,30.35
39,0,One year,0,54.85
15,0,One year,0,19.5
53,1,Month-to-month,1,103.85
24,0,Two year,0,24.2
37,0,Month-to-month,0,19.35
5,1,Month-to-month,0,83.6
50,0,One year,1,100.65
54,0,One year,0,94.1
3,0,Month-to-month,0,74.55
68,1,One year,0,108.45
5,0,Month-to-month,0,56.15
33,0,Two year,0,20.35
41,0,One year,0,80.55
34,0,One year,0,61.25
13,0,Month-to-month,0,20.45
20,0,Month-to-month,0,18.9
51,0,Two year,1,19.6
3,1,Month-to-month,0,91.5
41,0,Month-to-month,0,45.2
13,0,Month-to-month,0,19.45
35,0,Two year,0,25.45
12,1,Month-to-month,0,80.85
4,0,Month-to-month,0,94.9
43,1,Month-to-month,0,49.05
12,0,Month-to-month,1,29.3
68,1,Month-to-month,1,105.3
25,1,Month-to-month,1,88.95
7,0,One year,0,20.25
66,1,One year,1,110.85
53,0,One year,0,110.5
63,0,Month-to-month,1,109.4
70,1,Two year,0,114.2
27,1,Month-to-month,1,36.5
1,1,Month-to-month,0,70.75
5,0,Month-to-month,0,19.95
37,0,One year,1,19.6
3,1,Month-to-month,0,40.15
12,0,Month-to-month,0,76.6
38,0,One year,0,19.6
9,0,Month-to-month,0,85.3
13,0,Month-to-month,0,65.85
29,1,Month-to-month,1,94.45
47,0,Two year,0,20.05
61,0,Month-to-month,0,99.4
16,0,Month-to-month,0,20.0
41,0,Two year,0,78.45
43,0,Two year,0,25.1
36,1,Month-to-month,0,97.35
6,0,Month-to-month,0,55.0
58,0,One year,0,71.1
19,0,Month-to-month,0,61.55
11,0,Month-to-month,0,45.9
39,0,One year,0,40.3
8,0,Month-to-month,1,87.1
26,0,Month-to-month,0,49.5
53,0,Month-to-month,1,73.8
70,0,Two year,0,19.2
1,1,Month-to-month,0,45.3
59,0,Two year,0,25.0
2,1,Month-to-month,0,94.95
7,0,One year,0,35.3
12,1,Month-to-month,0,44.55
59,0,One year,0,76.75
61,0,Two year,0,81.0
72,0,Two year,0,105.55
13,0,Month-to-month,0,18.8
64,0,One year,0,24.9
1,1,Month-to-month,0,23.45
10,0,One year,0,64.9
65,0,One year,0,61.35
62,0,Two year,0,113.95
55,0,One year,0,90.15
25,0,Month-to-month,0,54.1
1,1,Month-to-month,0,29.7
1,0,Month-to-month,0,49.8
59,1,Month-to-month,0,101.1
64,0,Two year,1,24.4
36,0,Month-to-month,0,95.0
3,1,Month-to-month,0,50.65
61,0,Two year,0,69.9
26,0,One year,0,39.95
1,1,Month-to-month,0,55.4
1,1,Month-to-month,1,90.6
68,0,Two year,0,103.25
2,1,Month-to-month,1,86.85
72,0,Two year,0,94.25
71,0,Two year,0,47.05
57,0,Two year,0,20.55
4,0,Month-to-month,0,19.65
1,0,Month-to-month,1,70.2
72,0,Two year,0,81.0
21,0,One year,0,75.9
71,0,Two year,0,24.7
29,1,Month-to-month,1,99.05
69,0,Two year,1,110.25
64,0,Two year,0,85.0
16,0,Month-to-month,0,19.75
4,0,One year,0,23.9
52,1,One year,0,111.25
2,1,Month-to-month,0,55.1
1,0,Month-to-month,0,19.95
18,0,Month-to-month,0,25.15
2,0,Month-to-month,0,54.15
19,0,Month-to-month,0,59.8
40,0,Month-to-month,0,83.85
66,0,One year,1,104.9
21,0,Month-to-month,0,75.3
8,0,Month-to-month,0,66.65
72,0,Two year,0,109.5
48,0,One year,0,73.85
69,0,Two year,0,19.3
72,0,Two year,0,118.2
14,0,One year,0,51.45
6,0,Month-to-month,0,59.45
8,0,Two year,0,19.5
17,0,One year,0,19.55
65,0,One year,0,93.55
57,0,One year,0,59.3
13,1,Month-to-month,0,102.25
19,1,Month-to-month,1,95.9
56,0,One year,0,109.8
14,0,Month-to-month,0,78.1
52,0,Month-to-month,0,39.9
58,0,Two year,0,64.9
47,1,Month-to-month,1,95.05
67,0,Month-to-month,0,53.4
2,0,Month-to-month,0,24.9
6,0,Month-to-month,1,44.7
71,0,Two year,0,114.0
46,0,Two year,0,20.25
5,1,Month-to-month,0,53.85
67,0,Month-to-month,1,83.85
3,0,Month-to-month,0,20.2
3,0,Month-to-month,0,19.95
52,1,Month-to-month,1,104.2
42,1,Month-to-month,0,50.25
50,0,One year,0,20.35
23,0,Month-to-month,1,90.0
67,0,Two year,0,54.2
25,1,Month-to-month,0,99.5
39,0,One year,1,99.1
69,0,Two year,0,66.9
1,0,One year,0,25.85
32,0,Month-to-month,0,91.05
9,1,Month-to-month,0,71.0
16,1,Month-to-month,0,93.2
60,0,Two year,0,20.95
72,0,Two year,0,109.2
5,1,Month-to-month,0,19.35
26,0,Month-to-month,1,85.8
3,1,Month-to-month,0,19.85
2,0,Month-to-month,0,19.65
2,0,One year,0,20.5
36,0,One year,0,89.65
7,0,Month-to-month,0,74.35
60,0,Two year,1,49.45
19,0,Month-to-month,0,89.1
45,0,Two year,1,75.15
4,0,Month-to-month,1,70.65
31,1,Month-to-month,0,104.2
47,0,Month-to-month,0,90.05
1,1,Month-to-month,0,79.25
1,1,Month-to-month,0,44.9
1,0,Month-to-month,0,19.4
59,0,Month-to-month,1,88.75
10,1,Month-to-month,0,70.1
35,0,Month-to-month,1,91.0
4,1,Month-to-month,0,29.65
32,0,One year,0,90.8
43,1,Month-to-month,0,77.85
4,1,Month-to-month,0,54.3
54,0,Two year,1,18.95
11,1,Month-to-month,1,95.15
66,0,Two year,1,102.4
61,0,One year,0,99.9
72,0,Two year,0,88.7
44,0,One year,0,54.3
41,0,Month-to-month,0,55.7
50,0,One year,0,103.95
47,1,One year,0,110.85
8,0,Two year,0,20.15
18,0,Month-to-month,0,20.05
72,0,Two year,0,91.95
1,1,Month-to-month,0,80.5
42,0,Month-to-month,1,55.65
18,0,Month-to-month,1,74.7
13,0,One year,0,104.15
68,0,One year,0,83.65
4,1,Month-to-month,0,72.2
69,0,Two year,0,110.05
17,1,Month-to-month,0,51.5
25,0,Two year,0,25.5
43,1,Month-to-month,1,89.55
59,0,Two year,0,19.5
5,0,Month-to-month,1,80.7
21,1,One year,0,77.5
69,0,One year,0,105.1
13,0,Month-to-month,0,25.15
42,1,Month-to-month,0,95.25
52,0,Month-to-month,0,95.65
46,1,Month-to-month,1,85.0
61,0,Two year,0,80.8
29,0,One year,0,24.85
25,0,One year,0,54.75
5,1,Month-to-month,0,85.75
15,0,One year,0,50.75
19,0,Two year,0,20.15
44,0,Two year,0,20.05
6,1,Month-to-month,1,98.25
58,0,Two year,0,71.6
62,0,One year,0,81.45
70,0,One year,0,58.4
1,1,Month-to-month,1,25.7
10,0,Two year,0,53.7
26,0,One year,0,19.6
66,0,Month-to-month,0,89.4
7,1,Month-to-month,0,69.0
51,0,One year,0,84.2
72,0,Two year,0,106.1
65,0,Two year,0,25.75
2,1,Month-to-month,0,46.05
70,0,One year,0,64.95
72,0,Two year,0,85.45
1,0,Month-to-month,0,20.05
1,1,Month-to-month,1,76.4
5,1,Month-to-month,0,100.5
3,0,Month-to-month,0,20.7
58,0,Two year,0,25.3
22,1,Month-to-month,1,40.05
33,0,Month-to-month,1,100.6
1,1,Month-to-month,0,69.95
54,0,Month-to-month,1,74.0
72,0,Two year,0,99.4
1,1,Month-to-month,0,93.3
3,1,Month-to-month,0,49.15
72,0,Two year,0,107.45
72,0,Two year,0,83.6
54,0,Month-to-month,1,99.05
59,0,One year,0,80.1
54,0,Two year,0,65.3
60,0,Two year,0,89.55
60,0,Two year,0,60.8
3,0,Month-to-month,0,74.5
69,0,Two year,0,99.15
1,0,Month-to-month,0,19.25
50,0,Month-to-month,0,39.45
56,0,Month-to-month,0,44.85
60,0,Two year,0,97.2
69,0,One year,1,110.55
1,1,Month-to-month,0,35.05
1,1,Month-to-month,1,73.0
3,0,Month-to-month,0,19.9
60,0,Two year,0,76.95
13,0,Two year,0,35.4
62,0,Two year,0,20.45
45,0,One year,0,96.75
25,0,One year,0,54.2
44,0,Two year,0,100.1
2,0,Month-to-month,0,45.25
33,1,Month-to-month,1,83.85
1,1,Month-to-month,0,70.1
22,0,One year,0,20.85
35,0,Month-to-month,0,33.45
29,0,Two year,0,20.2
27,0,One year,1,85.9
54,0,One year,0,61.0
2,1,Month-to-month,1,70.65
57,0,One year,0,86.9
62,0,Two year,0,69.4
15,0,One year,0,20.35
2,1,Month-to-month,0,20.35
70,0,Two year,0,104.3
21,0,Month-to-month,0,44.95
23,0,One year,0,49.45
6,0,One year,0,20.6
4,0,Two year,0,19.55
3,1,Month-to-month,0,99.0
23,0,Month-to-month,0,93.5
26,0,One year,0,54.55
8,0,Month-to-month,0,20.05
26,1,Month-to-month,0,83.95
2,0,Month-to-month,0,79.45
67,1,Two year,0,116.2
71,1,Two year,0,93.7
59,0,One year,0,79.85
39,0,One year,0,100.0
21,0,Two year,0,19.6
1,1,Month-to-month,0,19.7
48,0,Two year,0,20.2
31,0,One year,1,50.4
64,0,One year,0,113.35
46,0,Month-to-month,0,80.0
52,0,Two year,0,80.95
67,0,Two year,0,24.9
67,0,Month-to-month,1,54.9
5,1,Month-to-month,0,75.55
71,0,Two year,0,109.25
9,1,Month-to-month,0,77.65
26,1,Month-to-month,1,95.0
71,0,One year,0,116.3
32,0,Month-to-month,0,19.9
2,0,Month-to-month,0,70.35
71,0,Two year,0,25.6
60,0,One year,0,44.45
55,0,One year,1,100.15
54,1,One year,0,105.4
2,1,Month-to-month,0,95.85
6,0,Month-to-month,0,73.85
48,0,Two year,0,70.1
63,0,Two year,0,25.25
1,1,Month-to-month,0,79.15
12,0,Month-to-month,0,21.05
54,0,Month-to-month,1,24.95
30,0,One year,0,64.5
30,1,Month-to-month,0,19.65
4,1,Month-to-month,0,79.0
40,0,One year,0,105.95
9,0,Month-to-month,0,75.85
17,1,Month-to-month,0,91.85
62,0,Two year,0,43.6
28,0,One year,0,91.25
70,0,Two year,0,89.75
46,0,Two year,0,104.4
23,0,Month-to-month,0,90.15
47,0,One year,0,40.3
68,0,Two year,0,105.25
60,1,One year,1,106.0
67,0,Two year,0,104.0
14,0,Month-to-month,0,69.65
57,0,Month-to-month,0,74.3
55,0,One year,0,100.9
1,0,Month-to-month,0,20.25
1,1,Month-to-month,0,49.9
23,0,Month-to-month,0,96.9
13,1,Month-to-month,0,100.35
47,0,Month-to-month,0,104.1
38,0,One year,0,20.1
38,1,Month-to-month,1,74.95
2,0,Month-to-month,1,56.55
1,1,Month-to-month,1,49.25
15,0,Month-to-month,0,68.6
26,0,Month-to-month,0,69.05
35,0,Two year,0,19.7
3,0,Month-to-month,0,20.05
50,1,Month-to-month,0,103.7
42,0,Month-to-month,0,94.4
10,0,Month-to-month,0,54.95
61,0,One year,0,93.7
68,0,Two year,0,110.25
10,0,One year,0,98.9
65,1,One year,0,89.75
72,0,Two year,0,80.45
55,0,Month-to-month,0,79.4
1,1,Month-to-month,0,20.3
7,0,Month-to-month,0,62.8
2,0,Month-to-month,0,74.9
9,0,Month-to-month,0,74.85
27,0,Two year,0,25.85
7,1,Month-to-month,1,101.95
64,0,Two year,0,68.3
70,0,Two year,0,48.4
2,1,Month-to-month,1,94.0
67,0,Two year,1,105.05
45,1,Month-to-month,0,89.3
24,0,Two year,0,25.15
4,0,Two year,0,19.5
44,0,Month-to-month,0,92.95
72,0,Two year,0,20.7
1,1,Month-to-month,0,74.3
66,0,Two year,0,19.35
1,1,Month-to-month,0,44.65
13,1,Month-to-month,0,84.05
10,1,Month-to-month,0,80.7
65,0,Month-to-month,1,104.35
1,0,Month-to-month,0,19.55
38,0,One year,0,74.05
23,0,Two year,0,40.1
10,0,One year,0,20.1
4,1,Month-to-month,0,101.7
72,0,Two year,0,83.55
35,0,Month-to-month,0,56.85
1,1,Month-to-month,0,20.4
58,0,Two year,0,19.55
70,0,One year,0,106.15
38,0,One year,0,78.95
60,0,Month-to-month,0,49.75
26,0,Month-to-month,0,92.4
8,0,One year,0,58.2
41,1,One year,0,102.6
36,0,Month-to-month,1,91.95
54,0,One year,1,65.25
71,1,Two year,0,106.0
55,0,Month-to-month,0,73.1
72,0,Two year,0,59.75
3,1,Month-to-month,0,55.1
54,0,Two year,0,59.8
72,0,Two year,0,116.6
52,0,Two year,0,109.3
60,0,One year,1,101.4
39,0,Month-to-month,0,50.65
15,0,One year,0,56.15
69,1,Two year,0,106.5
43,0,One year,0,19.2
63,0,One year,1,83.0
2,0,Month-to-month,1,70.1
72,0,Two year,0,108.3
32,1,Month-to-month,0,91.05
40,0,Two year,0,25.25
58,0,One year,0,45.35
67,0,Two year,0,43.9
51,1,Month-to-month,1,77.5
31,0,One year,0,79.3
69,0,Month-to-month,1,84.9
32,0,One year,0,79.25
21,0,Two year,0,71.05
52,0,One year,0,53.75
72,0,Two year,0,24.25
72,1,Two year,0,54.2
52,0,One year,0,44.25
41,0,One year,0,50.05
41,0,Two year,0,20.15
6,1,Month-to-month,0,69.25
67,0,One year,0,69.35
16,0,Month-to-month,0,19.35
17,0,Two year,0,19.15
35,0,Month-to-month,0,61.0
58,0,Two year,0,20.5
1,1,Month-to-month,0,50.5
52,0,Two year,0,50.2
70,0,Two year,0,79.6
19,0,Two year,0,24.9
1,1,Month-to-month,1,74.4
35,0,Month-to-month,0,106.9
32,0,Month-to-month,0,101.35
17,0,Month-to-month,0,55.35
67,0,One year,0,50.55
9,0,Month-to-month,0,19.5
31,1,One year,0,79.45
4,0,Month-to-month,0,90.65
58,0,One year,1,89.85
60,0,One year,0,79.0
58,1,One year,0,104.65
1,0,Month-to-month,0,19.55
27,0,Two year,0,19.9
66,0,One year,1,116.25
15,0,Month-to-month,0,87.75
47,1,Month-to-month,1,100.05
41,0,Month-to-month,0,81.3
59,0,Month-to-month,0,44.3
50,0,Two year,0,70.35
17,0,One year,0,44.45
6,0,Month-to-month,0,49.15
51,0,Month-to-month,1,29.45
44,1,Month-to-month,0,100.55
49,0,Month-to-month,0,85.3
2,1,Month-to-month,0,95.65
59,0,One year,0,69.1
50,0,Month-to-month,1,70.35
59,0,Two year,0,20.6
18,0,Month-to-month,0,74.15
10,0,Month-to-month,0,75.05
14,0,One year,0,44.6
35,0,Two year,0,21.45
8,0,One year,0,43.45
18,0,One year,0,20.05
60,0,One year,0,94.15
1,1,Month-to-month,0,94.4
6,0,Two year,0,19.55
19,0,Month-to-month,0,75.9
53,0,One year,0,64.15
72,0,Two year,1,109.55
60,0,Two year,0,110.8
1,1,Month-to-month,0,55.0
13,0,Month-to-month,0,53.45
5,0,Month-to-month,0,69.95
1,1,Month-to-month,0,101.45
13,0,Month-to-month,0,97.0
37,0,One year,0,90.6
64,0,Month-to-month,0,73.55
5,1,Month-to-month,0,67.95
61,0,Two year,0,94.35
1,1,Month-to-month,0,69.5
1,1,Month-to-month,0,18.85
26,0,One year,0,19.4
1,1,Month-to-month,0,69.2
24,0,Two year,0,19.75
17,0,One year,0,54.6
26,0,Month-to-month,0,29.8
1,1,Month-to-month,0,69.65
40,1,Month-to-month,1,101.85
52,0,Month-to-month,0,103.05
1,1,Month-to-month,0,82.3
1,0,Month-to-month,0,20.3
21,0,Two year,0,35.1
67,0,One year,0,105.7
44,0,Month-to-month,0,56.25
70,0,One year,0,60.35
3,1,Month-to-month,0,79.25
56,0,Two year,0,59.8
13,1,Month-to-month,0,84.6
58,1,Month-to-month,0,93.4
42,1,Month-to-month,0,94.2
1,1,Month-to-month,1,25.05
46,0,Two year,0,99.65
63,0,Two year,0,50.65
11,0,Month-to-month,0,60.9
15,0,Month-to-month,0,59.65
72,0,Two year,0,64.7
29,1,Month-to-month,0,25.1
1,1,Month-to-month,0,48.95
6,0,Month-to-month,0,54.85
1,1,Month-to-month,0,45.3
63,0,One year,0,91.35
2,1,Month-to-month,0,85.85
18,0,Two year,0,25.1
43,0,Month-to-month,0,34.0
15,0,One year,0,45.9
10,1,Month-to-month,0,95.2
55,0,Two year,0,20.5
49,1,One year,0,100.6
6,1,Month-to-month,0,55.3
70,0,Two year,0,20.35
2,1,Month-to-month,1,74.85
63,0,One year,1,36.1
25,0,Month-to-month,0,65.8
18,0,One year,1,20.35
28,0,Month-to-month,1,105.8
53,0,One year,1,96.75
35,1,One year,0,102.35
1,0,Month-to-month,0,24.4
70,1,One year,0,115.65
2,1,Month-to-month,0,79.85
26,0,Month-to-month,0,73.05
34,0,One year,0,64.35
19,0,Two year,0,20.5
15,1,Month-to-month,0,76.0
62,0,One year,0,54.75
42,1,Month-to-month,1,104.75
9,1,Month-to-month,0,74.65
24,0,Month-to-month,0,51.15
68,0,Two year,1,41.95
31,0,Month-to-month,0,54.35
1,1,Month-to-month,0,56.25
21,1,Month-to-month,0,106.1
63,0,One year,0,96.0
2,1,Month-to-month,1,79.75
61,0,Two year,0,61.45
1,1,Month-to-month,0,68.65
18,0,One year,0,19.65
6,0,One year,0,19.0
33,0,Month-to-month,0,100.0
16,1,Month-to-month,0,20.25
56,0,Month-to-month,0,98.7
23,0,One year,0,19.8
9,0,Month-to-month,0,73.8
14,1,Month-to-month,1,100.2
15,1,Month-to-month,0,74.9
5,0,Month-to-month,0,20.05
61,0,Month-to-month,0,106.2
70,0,Two year,0,116.55
15,0,Month-to-month,0,99.7
8,0,Two year,0,19.7
8,0,Two year,0,19.5
4,0,Month-to-month,0,29.15
34,0,One year,0,55.0
68,0,Two year,0,90.8
45,0,One year,0,51.0
9,0,Month-to-month,1,90.1
22,0,Month-to-month,0,59.05
2,0,Month-to-month,0,20.3
70,0,Two year,0,72.95
10,0,One year,0,73.55
72,0,Two year,0,84.3
49,0,One year,0,78.0
54,0,One year,1,72.1
71,0,Two year,0,106.75
22,0,One year,0,19.25
50,0,Two year,0,20.55
43,0,One year,0,20.0
45,0,Two year,0,24.65
64,0,Month-to-month,1,103.5
23,0,Two year,0,23.85
68,0,Two year,0,25.8
1,1,Month-to-month,0,70.85
2,1,Month-to-month,0,69.8
26,0,One year,0,59.45
55,1,Month-to-month,0,54.55
14,0,Month-to-month,0,20.05
71,0,Two year,0,82.55
64,0,One year,0,81.25
7,1,Month-to-month,0,70.75
57,0,Two year,0,74.3
13,1,Month-to-month,0,94.1
3,1,Month-to-month,0,29.7
72,0,Two year,1,109.7
40,0,Month-to-month,0,96.35
14,0,Month-to-month,0,66.6
2,0,Month-to-month,0,44.5
66,1,One year,1,110.9
38,1,Month-to-month,0,105.0
1,1,Month-to-month,0,25.3
22,1,One year,0,55.15
1,1,Month-to-month,0,20.1
5,0,Month-to-month,0,80.1
29,0,One year,0,69.05
1,1,Month-to-month,0,69.9
3,0,Month-to-month,0,20.4
71,0,Two year,0,19.7
9,0,Month-to-month,0,50.1
43,1,Month-to-month,0,101.4
48,0,One year,0,83.45
26,0,Month-to-month,0,86.65
9,0,Month-to-month,0,20.15
1,1,Month-to-month,0,80.8
46,0,Two year,0,19.4
2,1,Month-to-month,0,62.05
1,1,Month-to-month,1,76.45
64,0,Two year,0,60.05
12,1,Month-to-month,1,91.3
6,1,Month-to-month,1,95.75
59,0,One year,0,20.35
7,0,One year,0,94.05
72,0,Two year,1,84.1
16,0,Month-to-month,1,78.75
25,0,Month-to-month,0,55.55
34,1,Month-to-month,0,62.65
1,1,Month-to-month,0,74.5
10,1,Month-to-month,0,102.1
24,0,One year,0,20.1
10,0,One year,0,70.3
69,0,One year,0,53.65
57,0,Two year,0,20.75
50,0,One year,0,103.4
28,0,One year,0,50.8
16,1,Month-to-month,0,50.15
25,0,Month-to-month,0,79.0
3,0,Month-to-month,1,74.6
61,0,One year,0,96.5
2,0,Month-to-month,0,20.1
51,0,One year,0,19.4
71,0,Two year,0,77.55
20,0,Month-to-month,0,20.05
6,0,Month-to-month,0,19.85
6,0,Month-to-month,0,20.2
29,0,Month-to-month,0,67.45
36,0,Two year,0,18.55
28,0,Month-to-month,0,29.75
7,1,Month-to-month,0,86.5
63,0,Two year,0,24.2
48,0,Two year,0,23.55
49,0,One year,0,20.45
27,1,Month-to-month,1,81.45
72,0,Two year,0,92.3
1,1,Month-to-month,0,69.15
72,0,Two year,0,53.65
47,0,One year,0,39.65
1,0,Month-to-month,0,54.65
36,0,One year,0,104.8
43,0,Month-to-month,0,29.3
27,0,Month-to-month,1,83.85
9,1,Month-to-month,0,79.55
38,0,Month-to-month,0,103.65
35,0,Month-to-month,1,99.05
0,0,Two year,0,73.35
59,0,Two year,0,100.05
27,0,Two year,0,20.35
2,0,Month-to-month,1,43.95
7,0,Month-to-month,0,23.5
36,0,One year,0,70.7
41,0,Month-to-month,0,94.3
13,0,Month-to-month,0,29.15
19,0,Two year,0,20.85
60,0,Two year,0,37.7
48,1,Two year,0,95.5
3,1,Month-to-month,1,91.05
69,0,Two year,0,92.45
43,0,One year,0,44.15
11,0,One year,0,36.05
45,0,Month-to-month,0,50.25
72,0,Two year,0,109.75
2,1,Month-to-month,1,79.2
12,0,Two year,0,20.3
67,0,One year,0,112.35
37,0,Two year,0,94.3
39,0,One year,0,41.15
41,0,Month-to-month,0,74.65
25,0,Month-to-month,0,48.25
8,0,Two year,0,76.15
71,0,Two year,0,71.1
5,0,Month-to-month,0,96.55
30,0,One year,0,79.3
40,0,One year,0,89.6
54,0,Two year,0,20.5
72,0,Two year,0,106.3
28,0,One year,0,100.35
18,0,Month-to-month,0,85.6
2,1,Month-to-month,0,45.25
59,0,One year,0,106.15
22,0,Month-to-month,0,51.1
1,0,Month-to-month,0,19.9
72,0,Two year,1,25.7
14,1,Month-to-month,1,74.3
50,0,One year,0,99.4
48,0,One year,0,69.7
49,0,Month-to-month,0,98.35
28,0,Month-to-month,0,85.45
68,0,Month-to-month,1,95.9
13,0,Month-to-month,0,100.75
11,0,Month-to-month,0,89.2
3,1,Month-to-month,0,74.1
57,1,Month-to-month,1,100.6
3,1,Month-to-month,0,75.0
72,0,Two year,0,25.75
70,0,Two year,0,84.1
49,0,Two year,0,79.3
67,0,One year,1,107.05
46,0,Two year,0,20.05
64,1,Two year,1,70.2
37,0,Month-to-month,0,19.5
2,1,Month-to-month,1,70.75
13,0,Month-to-month,1,45.3
72,0,Two year,0,115.15
68,0,Two year,0,72.95
15,0,One year,0,19.65
24,0,Two year,0,19.55
24,0,Month-to-month,0,89.55
27,0,Month-to-month,0,50.35
12,1,Month-to-month,0,50.25
71,0,Two year,0,87.25
67,0,Two year,0,20.8
63,0,Two year,0,109.25
1,0,Month-to-month,0,20.35
4,0,Month-to-month,0,55.9
40,1,Month-to-month,1,79.2
12,1,Month-to-month,0,96.0
52,0,Two year,0,79.2
10,0,Month-to-month,0,24.0
68,0,One year,0,101.35
54,1,Month-to-month,0,100.1
4,1,Month-to-month,0,56.5
52,0,One year,0,35.45
1,1,Month-to-month,1,85.0
70,0,One year,0,79.4
43,0,One year,0,35.2
52,0,Two year,0,19.65
12,0,Two year,0,49.85
56,0,One year,0,68.75
0,0,Two year,0,61.9
42,0,Month-to-month,0,79.9
22,0,Month-to-month,1,89.75
51,1,One year,0,59.3
27,0,Month-to-month,0,19.4
51,0,One year,1,93.65
4,1,Month-to-month,0,49.4
1,0,Month-to-month,0,19.9
35,1,Month-to-month,0,55.0
71,0,One year,1,72.9
1,1,Month-to-month,0,69.2
69,0,Two year,0,25.6
14,0,One year,0,19.75
57,0,Month-to-month,0,55.7
72,0,Two year,0,117.5
48,0,Two year,0,19.85
4,0,Month-to-month,0,78.9
31,0,Month-to-month,0,20.65
38,1,One year,0,62.3
37,1,Month-to-month,1,92.5
1,0,Month-to-month,0,19.65
57,0,Two year,1,79.75
62,0,Two year,1,79.95
3,0,Month-to-month,0,29.9
72,0,Two year,0,19.75
29,0,Month-to-month,0,45.0
13,0,Month-to-month,0,44.8
3,1,Month-to-month,0,69.65
11,0,Month-to-month,0,51.1
21,0,Two year,0,53.15
19,0,Month-to-month,0,24.7
61,1,Two year,0,111.6
11,1,Month-to-month,0,48.55
35,0,Month-to-month,0,109.95
25,0,Month-to-month,0,20.8
1,1,Month-to-month,0,20.2
67,0,Two year,0,25.6
19,1,Month-to-month,0,39.65
56,1,One year,0,24.9
72,0,Two year,0,108.4
43,0,Two year,0,19.55
55,0,Month-to-month,0,85.1
2,1,Month-to-month,0,56.7
27,0,Month-to-month,0,69.05
13,0,Month-to-month,0,70.15
70,0,Two year,0,111.15
14,1,One year,0,105.95
19,0,One year,0,89.35
20,0,Month-to-month,0,89.1
43,0,One year,0,91.25
5,0,Month-to-month,0,90.35
70,0,One year,1,105.55
40,0,Two year,0,19.1
6,0,Two year,0,20.4
39,0,Two year,0,100.45
4,1,Month-to-month,1,74.95
15,1,Month-to-month,0,29.7
1,1,Month-to-month,0,50.35
